"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"GoFoodiee"|"450"|"North Indian,Chinese,Continental"|"Mumbai"|"Versova-- Andheri West"|"https://www.zomato.com/mumbai/gofoodiee-versova/info"|"700"|"none"|"1130am to 12midnight(Mon-Sun)"|"Good"|"3.6"|"51"
"Stuffed Delivery Kitchen"|"300"|"North Indian"|"Mumbai"|"Lower Parel"|"https://www.zomato.com/mumbai/stuffed-delivery-kitchen-lower-parel/info"|"700"|"none"|"10am to 8pm(Mon-Fri),Closed(Sat-Sun)"|"Average"|"3.3"|"15"
"Cookie Cake House"|"200"|"Bakery"|"Mumbai"|"Dombivali East"|"https://www.zomato.com/mumbai/cookie-cake-house-dombivali-east/info"|"700"|"Bakery"|"11am to 1130pm(Mon-Sun)"|"Average"|"3.4"|"13"
"Garlic Ging spice"|"350"|"Chinese,Fast Food"|"Mumbai"|"New Panvel"|"https://www.zomato.com/mumbai/garlic-ging-spice-new-panvel-navi-mumbai/info"|"700"|"Quick Bites"|"11am to 1130pm(Mon-Sun)"|"Average"|"3.0"|"50"
"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Baker's Delite"|"300"|"Bakery,Desserts"|"Mumbai"|"Vile Parle West"|"https://www.zomato.com/mumbai/bakers-delite-vile-parle-west/info"|"701"|"Bakery"|"Closed(Mon),11am to 8pm(Tue-Sun)"|"Average"|"3.3"|"15"
"Patisserie at The Club Mumbai"|"500"|"Bakery"|"Mumbai"|"Andheri Lokhandwala-- Andheri West"|"https://www.zomato.com/mumbai/patisserie-at-the-club-mumbai-andheri-lokhandwala/info"|"701"|"Bakery"|"830am to 930pm(Mon-Sun)"|"Good"|"3.5"|"26"
"Cakes & Crackers"|"200"|"Bakery,Desserts"|"Mumbai"|"Mira Road"|"https://www.zomato.com/mumbai/cakes-crackers-mira-road/info"|"701"|"Bakery"|"1030am to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Baba's corner"|"500"|"North Indian,Malwani"|"Mumbai"|"Hiranandani Estate-- Thane West"|"https://www.zomato.com/mumbai/babas-corner-hiranandani-estate-thane-west/info"|"701"|"Casual Dining"|"1130am to 1130pm(Mon-Sun)"|"Average"|"2.9"|"19"
"Flame"|"500"|"Seafood,North Indian,Chinese,Mughlai"|"Mumbai"|"Nerul"|"https://www.zomato.com/mumbai/flame-nerul-navi-mumbai/info"|"701"|"Quick Bites"|"12noon to 5pm,630pm to 1145pm(Mon-Sun)"|"Average"|"3.3"|"34"
"Yummy Tiffin Box"|"350"|"South Indian,North Indian,Fast Food,Chinese"|"Mumbai"|"Bhandup"|"https://www.zomato.com/mumbai/yummy-tiffin-box-bhandup/info"|"701"|"Quick Bites"|"11am to 4pm,7pm to 1030pm(Mon-Sun)"|"Average"|"2.8"|"22"
"China Magic"|"400"|"Chinese"|"Mumbai"|"Chembur"|"https://www.zomato.com/mumbai/china-magic-chembur/info"|"701"|"Casual Dining"|"1130am to 3pm,65pm to 1155pm(Mon),1130am to ..."|"Average"|"2.9"|"20"
"Simmering Pots"|"600"|"Mughlai,Biryani,North Indian,Kebab"|"Mumbai"|"Hill Road-- Bandra West"|"https://www.zomato.com/mumbai/simmering-pots-hill-road-bandra-west/info"|"701"|"none"|"12noon to 3pm,5pm to 10pm(Mon-Sun)"|"Good"|"3.9"|"136"
"Special Biryani"|"450"|"Biryani,North Indian"|"Mumbai"|"Mira Road"|"https://www.zomato.com/mumbai/special-biryani-mira-road/info"|"701"|"Quick Bites"|"1130am to 330pm,6pm to 1030pm(Mon-Sun)"|"Average"|"3.4"|"14"
"Chandrakant Brothers & Ice Cream"|"100"|"Desserts,Mithai,Street Food"|"Mumbai"|"Goregaon West"|"https://www.zomato.com/mumbai/chandrakant-brothers-ice-cream-goregaon-west/info"|"701"|"Dessert Parlor"|"10am to 12midnight(Mon-Sun)"|"Average"|"3.3"|"12"
"Krazy Kreamz"|"300"|"Fast Food,Beverages,Desserts"|"Mumbai"|"CBD-Belapur"|"https://www.zomato.com/mumbai/krazy-kreamz-cbd-belapur-navi-mumbai/info"|"701"|"Quick Bites"|"930am to 1130pm(Mon-Sat),6pm to 1130pm(Sun)"|"Average"|"3.4"|"34"
"Cafe Xenon"|"400"|"Cafe"|"Mumbai"|"Ambernath"|"https://www.zomato.com/mumbai/cafe-xenon-ambernath/info"|"701"|"Café"|"11am to 330pm,5pm to 11pm(Mon,Wed,Thu,Fri..."|"Average"|"3.4"|"16"
"Poornima Restaurant"|"300"|"North Indian,Chinese"|"Mumbai"|"Vashi"|"https://www.zomato.com/mumbai/poornima-restaurant-vashi-navi-mumbai/info"|"701"|"Casual Dining"|"11am to 1130pm(Mon-Sun)"|"Average"|"3.1"|"7"
"Sweet Lounge"|"300"|"Bakery"|"Mumbai"|"Versova-- Andheri West"|"https://www.zomato.com/mumbai/sweet-lounge-versova/info"|"701"|"Bakery"|"10am to 11pm(Mon-Sun)"|"Average"|"3.4"|"14"
"Baba Ka Dhaba"|"300"|"Chinese,North Indian"|"Mumbai"|"Vasai"|"https://www.zomato.com/mumbai/baba-ka-dhaba-vasai/info"|"701"|"Dhaba"|"11am to 4pm,630pm to 1130pm(Mon-Sun)"|"Average"|"2.9"|"17"
"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"A & S Cakes N Breads"|"300"|"Bakery"|"Mumbai"|"Kharghar"|"https://www.zomato.com/mumbai/a-s-cakes-n-breads-kharghar-navi-mumbai/info"|"702"|"Bakery"|"10am to 1030pm(Mon-Sun)"|"Average"|"3.3"|"8"
"Foodies Home Delivery Guru"|"500"|"North Indian,Chinese"|"Mumbai"|"Chembur"|"https://www.zomato.com/mumbai/foodies-home-delivery-guru-chembur/info"|"702"|"none"|"6pm to 12midnight(Mon-Sun)"|"Average"|"2.9"|"30"
"Krazzy D'lite"|"200"|"North Indian,Chinese"|"Mumbai"|"Mulund West"|"https://www.zomato.com/mumbai/krazzy-dlite-mulund-west/info"|"702"|"Kiosk"|"8am to 2pm,5pm to 830pm(Mon-Sun)"|"Average"|"3.2"|"44"
"Rayyan Cakes N Chocolates"|"200"|"Bakery"|"Mumbai"|"Ghatkopar West"|"https://www.zomato.com/mumbai/rayyan-cakes-n-chocolates-1-ghatkopar-west/info"|"702"|"Bakery"|"11am to 1130pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Muffinos"|"300"|"Bakery,Desserts,Fast Food,Pizza"|"Mumbai"|"Airoli"|"https://www.zomato.com/mumbai/muffinos-airoli-navi-mumbai/info"|"702"|"Bakery"|"10am to 11pm(Mon-Sun)"|"Average"|"3.3"|"45"
"Tantrum Café"|"650"|"Cafe"|"Mumbai"|"Marol"|"https://www.zomato.com/mumbai/tantrum-café-marol/info"|"702"|"Café"|"9am to 830pm(Mon-Sun)"|"Average"|"3.0"|"10"
"Yin Yang Box"|"600"|"Chinese"|"Mumbai"|"Colaba"|"https://www.zomato.com/mumbai/yin-yang-box-colaba/info"|"702"|"Quick Bites"|"11am to 3pm,6pm to 11pm(Mon-Sun)"|"Average"|"2.8"|"61"
"OneDishWonder"|"500"|"North Indian"|"Mumbai"|"Manpada-- Thane West"|"https://www.zomato.com/mumbai/onedishwonder-manpada-thane-west/info"|"702"|"none"|"11am to 9pm(Mon-Sun)"|"Good"|"3.8"|"45"
"Jayesh Milk Bar"|"200"|"Fast Food"|"Mumbai"|"Matunga East"|"https://www.zomato.com/mumbai/jayesh-milk-bar-matunga-east/info"|"702"|"Quick Bites"|"930am to 9pm(Mon-Sun)"|"Average"|"3.4"|"18"
"Lokmanya Lunch Home"|"400"|"North Indian"|"Mumbai"|"Upvan-- Thane West"|"https://www.zomato.com/mumbai/lokmanya-lunch-home-upvan-thane-west-thane/info"|"702"|"Casual Dining"|"11am to 12midnight(Mon-Sun)"|"Average"|"3.1"|"6"
"Shiv Krupa"|"600"|"South Indian,North Indian,Chinese"|"Mumbai"|"Owale-- Thane West"|"https://www.zomato.com/mumbai/shiv-krupa-owale-thane-west/info"|"702"|"Quick Bites"|"8am to 1130pm(Mon-Sun)"|"Average"|"3.4"|"54"
"Kalyan Bakers"|"500"|"Bakery,Desserts,Fast Food"|"Mumbai"|"Kalyan"|"https://www.zomato.com/mumbai/kalyan-bakers-kalyan/info"|"702"|"Bakery"|"9am to 12midnight(Mon-Sun)"|"Average"|"3.2"|"17"
"Hotel Mike Chinese"|"250"|"Chinese"|"Mumbai"|"Vasai"|"https://www.zomato.com/mumbai/hotel-mike-chinese-vasai/info"|"702"|"Quick Bites"|"1130am to 3pm,6pm to 11pm(Mon-Sun)"|"Average"|"3.1"|"4"
"Mahalaxmi Fast Food"|"200"|"Fast Food"|"Mumbai"|"Sion"|"https://www.zomato.com/mumbai/mahalaxmi-fast-food-sion/info"|"702"|"Quick Bites"|"11am to 1030pm(Mon-Sun)"|"Average"|"3.3"|"4"
"New Mr Bakers"|"250"|"Desserts,Fast Food,Bakery"|"Mumbai"|"Marol"|"https://www.zomato.com/mumbai/new-mr-bakers-marol/info"|"702"|"Dessert Parlor"|"10am to 1030pm(Mon-Sun)"|"Average"|"2.9"|"7"
"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Poojas Kitchen"|"350"|"Chinese,North Indian"|"Mumbai"|"Hiranandani Estate-- Thane West"|"https://www.zomato.com/mumbai/poojas-kitchen-hiranandani-estate-thane-west/info"|"703"|"Quick Bites"|"Closed(Mon),11am to 330pm,630pm to 1130pm..."|"Average"|"3.0"|"8"
"Good Food Box"|"350"|"North Indian"|"Mumbai"|"Borivali West"|"https://www.zomato.com/goodfoodbox/info"|"703"|"none"|"8am to 3pm,6pm to 11pm(Mon-Sun)"|"Average"|"2.7"|"21"
"Laxmi Restaurant"|"400"|"North Indian,Chinese"|"Mumbai"|"Upvan-- Thane West"|"https://www.zomato.com/mumbai/laxmi-restaurant-upvan-thane-west/info"|"703"|"Quick Bites"|"11am to 1130pm(Mon-Sun)"|"Good"|"3.5"|"24"
"Bombay Burger's"|"300"|"Fast Food"|"Mumbai"|"Kurla"|"https://www.zomato.com/mumbai/bombay-burgers-1-kurla/info"|"703"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Average"|"3.1"|"5"
"WAH"|"400"|"North Indian,Chinese,Mughlai,Modern Indian"|"Mumbai"|"Vashi"|"https://www.zomato.com/mumbai/wah-1-vashi-navi-mumbai/info"|"703"|"Quick Bites"|"11am to 330pm,630pm to 1130pm(Mon-Sun)"|"Good"|"3.5"|"29"
"Moktu Momos"|"300"|"Fast Food,Momos"|"Mumbai"|"Goregaon West"|"https://www.zomato.com/mumbai/moktu-momos-goregaon-west/info"|"703"|"Food Court"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Highland Corner"|"450"|"Fast Food"|"Mumbai"|"Majiwada-- Thane West"|"https://www.zomato.com/mumbai/highland-corner-majiwada-thane-west/info"|"703"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"26"
"The Food City"|"300"|"Fast Food"|"Mumbai"|"Raghuleela Mall-- Vashi"|"https://www.zomato.com/mumbai/the-food-city-vashi-navi-mumbai/info"|"703"|"Food Court"|"11am to 11pm(Mon-Sun)"|"Average"|"2.9"|"7"
"Veg Tawa"|"300"|"Fast Food"|"Mumbai"|"Raghuleela Mall-- Vashi"|"https://www.zomato.com/mumbai/veg-tawa-vashi-navi-mumbai/info"|"703"|"Food Court"|"11am to 11pm(Mon-Sun)"|"Average"|"3.0"|"4"
"Italian House"|"500"|"Italian"|"Mumbai"|"Raghuleela Mall-- Vashi"|"https://www.zomato.com/mumbai/italian-house-1-vashi-navi-mumbai/info"|"703"|"Food Court"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"11"
"Zaika"|"300"|"Maharashtrian,North Indian"|"Mumbai"|"CBD-Belapur"|"https://www.zomato.com/mumbai/zaika-cbd-belapur-navi-mumbai/info"|"703"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Average"|"3.1"|"5"
"Sadguru Veg"|"450"|"North Indian,South Indian"|"Mumbai"|"Naupada-- Thane West"|"https://www.zomato.com/mumbai/sadguru-veg-naupada-thane-west/info"|"703"|"Quick Bites"|"830am to 11pm(Mon-Sun)"|"Average"|"3.2"|"14"
"Shree Balaji Juice Center"|"150"|"Beverages,Fast Food"|"Mumbai"|"Dombivali East"|"https://www.zomato.com/mumbai/shree-balaji-juice-center-dombivali-east-thane/info"|"703"|"Quick Bites"|"930am to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Trionomy"|"600"|"Italian,Fast Food"|"Mumbai"|"Airoli"|"https://www.zomato.com/mumbai/trionomy-airoli-navi-mumbai/info"|"703"|"Casual Dining"|"12noon to 11pm(Mon,Wed,Thu,Fri,Sat,Sun)..."|"Good"|"3.8"|"204"
"King's Momos & Chinese Food"|"350"|"Fast Food,Chinese,Momos,Street Food"|"Mumbai"|"Naupada-- Thane West"|"https://www.zomato.com/mumbai/kings-momos-chinese-food-naupada-thane-west-thane/info"|"703"|"Quick Bites"|"10am to 11pm(Mon-Sun)"|"Average"|"3.1"|"9"
"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Kalpana Restaurant"|"400"|"North Indian,Chinese"|"Mumbai"|"Santacruz West"|"https://www.zomato.com/mumbai/kalpana-restaurant-santacruz-west/info"|"704"|"Quick Bites"|"1130am to 12midnight(Mon-Sun)"|"Average"|"3.1"|"10"
"Roll Baby Roll"|"400"|"North Indian,Rolls"|"Mumbai"|"Near Andheri West Station"|"https://www.zomato.com/mumbai/roll-baby-roll-near-andheri-west-station/info"|"704"|"none"|"1130am to 1030pm(Mon-Sun)"|"Average"|"2.7"|"13"
"Flavours Loni Dosa"|"300"|"South Indian"|"Mumbai"|"Vasant Vihar-- Thane West"|"https://www.zomato.com/mumbai/flavours-loni-dosa-vasant-vihar-thane-west/info"|"704"|"none"|"5pm to 11pm(Mon-Sun)"|"Average"|"3.3"|"10"
"Nukkad Express"|"600"|"Fast Food"|"Mumbai"|"7 Bungalows-- Andheri West"|"https://www.zomato.com/mumbai/nukkad-express-7-bungalows/info"|"704"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.2"|"12"
"Best In Town Shawarma"|"200"|"Lebanese"|"Mumbai"|"Vasai"|"https://www.zomato.com/mumbai/best-in-town-shawarma-vasai/info"|"704"|"Quick Bites"|"4pm to 1030pm(Mon-Sun)"|"Good"|"3.5"|"20"
"Hotel Sai Krupa"|"550"|"North Indian,Chinese"|"Mumbai"|"Kharghar"|"https://www.zomato.com/mumbai/hotel-sai-krupa-2-kharghar-navi-mumbai/info"|"704"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"38"
"Shree Shivji Fast Food"|"350"|"Chinese,North Indian"|"Mumbai"|"Juhu"|"https://www.zomato.com/mumbai/shree-shivji-fast-food-juhu/info"|"704"|"Quick Bites"|"12noon to 330pm,7pm to 1130pm(Mon-Sun)"|"Average"|"3.1"|"4"
"Crosta - The Cake Boutique"|"600"|"Bakery,Desserts"|"Mumbai"|"Chandivali"|"https://www.zomato.com/mumbai/crosta-the-cake-boutique-chandivali/info"|"704"|"Bakery"|"9am to 1030pm(Mon-Sun)"|"Average"|"3.3"|"9"
"Binger Big Bites"|"500"|"Fast Food,Pizza"|"Mumbai"|"Old Panvel"|"https://www.zomato.com/mumbai/binger-big-bites-old-panvel-navi-mumbai/info"|"704"|"none"|"1030am to 11pm(Mon-Sun)"|"Average"|"3.1"|"10"
"R-Relation"|"300"|"Bakery"|"Mumbai"|"Bhayandar"|"https://www.zomato.com/mumbai/r-relation-bhayandar/info"|"704"|"Bakery"|"10am to 1130pm(Mon-Sun)"|"Average"|"3.0"|"9"
"Hunger Station"|"350"|"Fast Food"|"Mumbai"|"Virar"|"https://www.zomato.com/mumbai/hunger-station-virar/info"|"704"|"Quick Bites"|"1130am to 330pm,630pm to 1130pm(Mon,Tue..."|"Average"|"2.8"|"34"
"Sai Residency"|"450"|"Chinese,North Indian"|"Mumbai"|"Vasai"|"https://www.zomato.com/mumbai/sai-residency-vasai/info"|"704"|"Casual Dining"|"10am to 12midnight(Mon-Sun)"|"Average"|"3.2"|"15"
"Zaika Point"|"600"|"Lebanese,Chinese,Mughlai"|"Mumbai"|"Kharghar"|"https://www.zomato.com/mumbai/zaika-point-kharghar-navi-mumbai/info"|"704"|"Casual Dining"|"1130am to 1130pm(Mon-Sun)"|"Good"|"3.7"|"402"
"Samarth Lunch Home"|"300"|"North Indian"|"Mumbai"|"Kopar Khairane"|"https://www.zomato.com/mumbai/samarth-lunch-home-kopar-khairane-navi-mumbai/info"|"704"|"Quick Bites"|"9am to 11pm(Mon-Sun)"|"Average"|"3.0"|"28"
"Vintage - The Food Court"|"400"|"Chinese"|"Mumbai"|"Mira Road"|"https://www.zomato.com/mumbai/vintage-the-food-court-mira-road/info"|"704"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.3"|"59"
"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Lazeez Biryani"|"400"|"North Indian,Biryani"|"Mumbai"|"Mahakali"|"https://www.zomato.com/mumbai/lazeez-biryani-mahakali/info"|"705"|"none"|"12noon to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Om Sai Dinesh Fast Food & Chinese Corner"|"250"|"North Indian,Chinese"|"Mumbai"|"Jogeshwari"|"https://www.zomato.com/mumbai/om-sai-dinesh-fast-food-chinese-corner-jogeshwari/info"|"705"|"none"|"11am to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Ks Bakery & Cafe"|"400"|"Bakery,Cafe"|"Mumbai"|"Kandivali East"|"https://www.zomato.com/mumbai/ks-bakery-cafe-kandivali-east/info"|"705"|"Café"|"10am to 11pm(Mon-Sun)"|"Good"|"3.6"|"28"
"Jumping Wok"|"200"|"Chinese"|"Mumbai"|"Nalasopara"|"https://www.zomato.com/mumbai/jumping-wok-3-nalasopara/info"|"705"|"Casual Dining"|"2pm to 12midnight(Mon-Sun)"|"Good"|"3.5"|"21"
"Jai Durga Kitchen"|"400"|"North Indian,Chinese"|"Mumbai"|"Kasarvadavli-- Thane West"|"https://www.zomato.com/mumbai/jai-durga-kitchen-kasarvadavli-thane-west-thane/info"|"705"|"none"|"11am to 4pm,7pm to 1130pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Hot Flavor's"|"300"|"North Indian,Chinese,Biryani,Healthy Food"|"Mumbai"|"Manpada-- Thane West"|"https://www.zomato.com/mumbai/hot-flavors-manpada-thane-west-thane/info"|"705"|"none"|"11am to 3pm,7pm to 11pm(Mon,Wed,Thu,Fri,Sat..."|"Not rated"|"-"|"-"
"Mad Wings Juices and Sandwiches"|"300"|"Fast Food,Beverages"|"Mumbai"|"Kurla"|"https://www.zomato.com/mumbai/mad-wings-juices-and-sandwiches-kurla/info"|"705"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Shiv Kripa Snacks and Juice"|"300"|"Fast Food,Juices"|"Mumbai"|"Fort"|"https://www.zomato.com/mumbai/shiv-kripa-snacks-and-juice-fort/info"|"705"|"Quick Bites"|"9am to 9pm(Mon-Sun)"|"Average"|"3.1"|"4"
"Gabru Da Dhaba"|"300"|"North Indian"|"Mumbai"|"Bhayandar"|"https://www.zomato.com/mumbai/gabru-da-dhaba-bhayandar/info"|"705"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.4"|"8"
"Hotel Kokan Kinara"|"350"|"Seafood,Malwani"|"Mumbai"|"Nalasopara"|"https://www.zomato.com/mumbai/hotel-kokan-kinara-nalasopara/info"|"705"|"Quick Bites"|"11am to 1130pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Chicky Chocky"|"300"|"Chinese"|"Mumbai"|"Nalasopara"|"https://www.zomato.com/mumbai/chicky-chocky-nalasopara/info"|"705"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.0"|"7"
"Spice Up Mritsa"|"800"|"North Indian,Chinese,Fast Food"|"Mumbai"|"Ghodbunder Road"|"https://www.zomato.com/mumbai/spice-up-mritsa-ghodbunder-road-thane/info"|"705"|"Casual Dining"|"12noon to 330pm,645pm to 1130pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Olive Khaugali"|"200"|"Fast Food,Street Food,Beverages"|"Mumbai"|"Seawoods"|"https://www.zomato.com/mumbai/olive-khaugali-seawoods-navi-mumbai/info"|"705"|"none"|"9am to 10pm(Mon-Sun)"|"Average"|"3.3"|"15"
"Juices n Chills"|"350"|"Fast Food,Beverages,Juices"|"Mumbai"|"Gorai"|"https://www.zomato.com/mumbai/juices-n-chills-gorai/info"|"705"|"Quick Bites"|"11am to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Aahaar"|"500"|"Chinese,North Indian,Bengali"|"Mumbai"|"Kharghar"|"https://www.zomato.com/mumbai/aahaar-kharghar-navi-mumbai/info"|"705"|"Casual Dining"|"11am to 1130pm(Mon-Sun)"|"Not rated"|"-"|"-"
"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"3 Idiots Foods"|"500"|"Chinese,Fast Food,North Indian,Beverages"|"Mumbai"|"Bandra East"|"https://www.zomato.com/mumbai/3-idiots-foods-bandra-east/info"|"706"|"none"|"11am to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Murgh A Mughlai Celebration"|"450"|"North Indian"|"Mumbai"|"Hiranandani Estate-- Thane West"|"https://www.zomato.com/mumbai/murgh-a-mughlai-celebration-hiranandani-estate-thane-west-thane/info"|"706"|"Casual Dining"|"12noon to 3pm,7pm to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Jumboking"|"200"|"Fast Food"|"Mumbai"|"CBD-Belapur"|"https://www.zomato.com/mumbai/jumboking-1-cbd-belapur-navi-mumbai/info"|"706"|"Quick Bites"|"10am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Football Shootball"|"300"|"Desserts"|"Mumbai"|"Kandivali West"|"https://www.zomato.com/mumbai/football-shootball-1-kandivali-west/info"|"706"|"Dessert Parlor"|"1pm to 12midnight(Mon-Sun)"|"Good"|"3.6"|"14"
"Shri Datta Snacks And Juice Centre"|"200"|"Beverages,Fast Food"|"Mumbai"|"CBD-Belapur"|"https://www.zomato.com/mumbai/shri-datta-snacks-and-juice-centre-cbd-belapur-navi-mumbai/info"|"706"|"Quick Bites"|"11am to 10pm(Mon-Sun)"|"Not rated"|"-"|"-"
"OSeventy One"|"300"|"Desserts,American,Belgian,Beverages,Ice Cream"|"Mumbai"|"Ghatkopar East"|"https://www.zomato.com/mumbai/oseventy-one-1-ghatkopar-east/info"|"706"|"Dessert Parlor"|"10am to 1145pm(Mon-Sun)"|"Average"|"3.1"|"5"
"Aryan Fast Food Corner"|"350"|"Fast Food"|"Mumbai"|"Chembur"|"https://www.zomato.com/mumbai/aryan-fast-food-corner-chembur/info"|"706"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Kazi's Kitchen"|"700"|"North Indian,Chinese,Kebab,Continental"|"Mumbai"|"Nerul"|"https://www.zomato.com/mumbai/kazis-kitchen-nerul-navi-mumbai/info"|"706"|"Casual Dining"|"11am to 330pm,6pm to 12midnight(Mon-Sun)"|"Average"|"3.3"|"24"
"Garden View"|"350"|"Chinese,Fast Food"|"Mumbai"|"Airoli"|"https://www.zomato.com/mumbai/garden-view-airoli-navi-mumbai/info"|"706"|"Quick Bites"|"11am to 1130pm(Mon-Sun)"|"Average"|"3.3"|"14"
"Goregaon Local"|"600"|"North Indian"|"Mumbai"|"Goregaon West"|"https://www.zomato.com/mumbai/goregaon-local-goregaon-west/info"|"706"|"Casual Dining"|"12noon to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"Backyard Tandoori And Grill"|"300"|"North Indian"|"Mumbai"|"Mira Road"|"https://www.zomato.com/mumbai/backyard-tandoori-and-grill-mira-road/info"|"706"|"none"|"1pm to 1130pm(Mon-Sun)"|"Average"|"3.2"|"12"
"The Maharaj Hotel"|"700"|"South Indian,North Indian,Chinese,Indian,Desserts"|"Mumbai"|"Ghansoli"|"https://www.zomato.com/mumbai/the-maharaj-hotel-ghansoli-navi-mumbai/info"|"706"|"Casual Dining"|"8am to 11pm(Mon-Sun)"|"Average"|"3.1"|"8"
"MO's Superfoods"|"300"|"Beverages"|"Mumbai"|"Lower Parel"|"https://www.zomato.com/mumbai/mos-superfoods-lower-parel/info"|"706"|"none"|"930am to 630pm(Mon-Sat),Closed(Sun)"|"Not rated"|"-"|"-"
"Treat On Meat"|"500"|"North Indian,Chinese"|"Mumbai"|"Mira Road"|"https://www.zomato.com/mumbai/treat-on-meat-2-mira-road/info"|"706"|"Quick Bites"|"11am to 11pm(Mon-Sun)"|"Average"|"3.1"|"5"
"Sai Food Services"|"550"|"North Indian,Chinese"|"Mumbai"|"Kandivali East"|"https://www.zomato.com/mumbai/sai-food-services-kandivali-east/info"|"706"|"Quick Bites"|"11am to 12midnight(Mon-Sun)"|"Not rated"|"-"|"-"
"NAME"|"PRICE"|"CUSINE_CATEGORY"|"CITY"|"REGION"|"URL"|"PAGE NO"|"CUSINE TYPE"|"TIMING"|"RATING_TYPE"|"RATING"|"VOTES"
"Delicious the Cake Shop"|"400"|"Bakery,Desserts"|"Mumbai"|"Near Andheri East Station"|"https://www.zomato.com/mumbai/delicious-the-cake-shop-near-andheri-east-station/info"|"707"|"Bakery"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"The Chinese Spot"|"500"|"Chinese,North Indian,Kebab"|"Mumbai"|"Chandivali"|"https://www.zomato.com/mumbai/the-chinese-spot-chandivali/info"|"707"|"Quick Bites"|"9am to 12midnight(Mon-Sun)"|"Average"|"3.0"|"13"
"Cauvery Calling"|"500"|"South Indian,Biryani"|"Mumbai"|"Mahakali"|"https://www.zomato.com/mumbai/cauvery-calling-mahakali/info"|"707"|"none"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Nana Kabab Corner"|"400"|"North Indian,Chinese,Biryani"|"Mumbai"|"Goregaon West"|"https://www.zomato.com/mumbai/nana-kabab-corner-goregaon-west/info"|"707"|"Casual Dining"|"11am to 11pm(Mon-Sun)"|"Not rated"|"-"|"-"
"Sufiyana Kitchen"|"100"|"Biryani,Fast Food"|"Mumbai"|"Mumbai CST Area"|"https://www.zomato.com/mumbai/sufiyana-kitchen-1-cst/info"|"707"|"none"|"10am to 9pm(Mon-Sun)"|"Average"|"3.2"|"12"
"Desi Tadka"|"200"|"Maharashtrian,North Indian"|"Mumbai"|"Virar"|"https://www.zomato.com/mumbai/desi-tadka-virar/info"|"707"|"Quick Bites"|"9am to 11pm(Mon-Sun)"|"Average"|"3.1"|"7"
